"pfr_player_id","rookie_season","year","age","tm","pos","no","g","gs","av","awards"
"AikmTr00",1989,1999,33,"DAL","QB",8,14,14,10,NA
"AikmTr00",1989,2000,34,"DAL","QB",8,11,11,4,NA
"BankTo00",1996,1999,26,"BAL","QB",12,12,10,7,NA
"BankTo00",1996,2000,27,"BAL","QB",12,11,8,5,NA
"BankTo00",1996,2001,28,"WAS","QB",12,15,14,8,NA
"BankTo00",1996,2003,30,"HOU","QB",12,7,3,2,NA
"BankTo00",1996,2004,31,"HOU","QB",12,5,0,0,NA
"BankTo00",1996,2005,32,"HOU","QB",12,2,0,1,NA
"BatcCh00",1998,1999,25,"DET","QB",10,11,10,7,NA
"BatcCh00",1998,2000,26,"DET","QB",10,15,15,9,NA
"BatcCh00",1998,2001,27,"DET","QB",10,10,9,6,NA
"BatcCh00",1998,2003,29,"PIT","QB",16,4,0,0,NA
"BatcCh00",1998,2005,31,"PIT","QB",16,4,2,1,NA
"BatcCh00",1998,2006,32,"PIT","QB",16,8,1,2,NA
"BatcCh00",1998,2007,33,"PIT","QB",16,7,1,1,NA
"BatcCh00",1998,2009,35,"PIT","QB",16,1,0,0,NA
"BatcCh00",1998,2010,36,"PIT","QB",16,3,2,1,NA
"BatcCh00",1998,2011,37,"PIT","QB",16,4,1,1,NA
"BatcCh00",1998,2012,38,"PIT","QB",16,2,2,1,NA
"BeueSt00",1988,1999,34,"CAR","QB",7,16,16,19,"PB"
"BeueSt00",1988,2000,35,"CAR","QB",7,16,16,12,NA
"BeueSt00",1988,2002,37,"DEN","QB",11,8,3,3,NA
"BeueSt00",1988,2003,38,"DEN","QB",11,4,2,2,NA
"BlakJe00",1992,1999,29,"CIN","QB",8,14,12,10,NA
"BlakJe00",1992,2000,30,"NOR","QB",18,11,11,9,NA
"BlakJe00",1992,2001,31,"NOR","QB",18,1,0,0,NA
"BlakJe00",1992,2002,32,"BAL","QB",11,11,10,6,NA
"BlakJe00",1992,2003,33,"ARI","QB",11,13,13,6,NA
"BlakJe00",1992,2004,34,"PHI","QB",11,3,0,0,NA
"BlakJe00",1992,2005,35,"CHI","QB",11,2,0,0,NA
"BledDr00",1993,1999,27,"NWE","QB",11,16,16,11,NA
"BledDr00",1993,2000,28,"NWE","QB",11,16,16,11,NA
"BledDr00",1993,2001,29,"NWE","QB",11,2,2,2,NA
"BledDr00",1993,2002,30,"BUF","QB",11,16,16,14,"AP CPoY-3, PB"
"BledDr00",1993,2003,31,"BUF","QB",11,16,16,7,NA
"BledDr00",1993,2004,32,"BUF","QB",11,16,16,10,NA
"BledDr00",1993,2005,33,"DAL","QB",11,16,16,11,NA
"BledDr00",1993,2006,34,"DAL","QB",11,6,6,4,NA
"BonoSt00",1985,1999,37,"CAR","QB",12,2,0,0,NA
"BrisBu00",1986,1999,37,"DEN","QB",6,2,0,0,NA
"BrisBu00",1986,2000,38,"MIN","QB",6,2,0,0,NA
"BrowDa00",1992,1999,29,"ARI","QB",17,8,5,1,NA
"BrowDa00",1992,2000,30,"ARI","QB",17,6,2,1,NA
"BrowDa00",1992,2001,31,"ARI","QB",17,1,0,0,NA
"BrunMa00",1994,1999,29,"JAX","QB",8,15,15,12,"PB"
"BrunMa00",1994,2000,30,"JAX","QB",8,16,16,15,NA
"BrunMa00",1994,2001,31,"JAX","QB",8,15,15,12,NA
"BrunMa00",1994,2002,32,"JAX","QB",8,15,15,12,NA
"BrunMa00",1994,2003,33,"JAX","QB",8,3,3,2,NA
"BrunMa00",1994,2004,34,"WAS","QB",8,9,9,0,NA
"BrunMa00",1994,2005,35,"WAS","QB",8,16,15,10,"AP CPoY-3"
"BrunMa00",1994,2006,36,"WAS","QB",8,10,9,6,NA
"BrunMa00",1994,2008,38,"NOR","QB",11,2,0,0,NA
"BrunMa00",1994,2009,39,"NOR","QB",11,16,1,0,NA
"BrunMa00",1994,2010,40,"NYJ","QB",8,2,0,0,NA
"BrunMa00",1994,2011,41,"NYJ","QB",8,16,0,0,NA
"CaseSt00",1995,1999,27,"BAL","QB",10,10,4,1,NA
"CaseSt00",1995,2000,28,"DET","QB",15,5,1,2,NA
"ChanCh00",1988,1999,34,"ATL","QB",12,12,12,8,NA
"ChanCh00",1988,2000,35,"ATL","QB",12,14,13,7,NA
"ChanCh00",1988,2001,36,"ATL","QB",12,14,14,10,NA
"ChanCh00",1988,2002,37,"CHI","QB",12,9,7,3,NA
"ChanCh00",1988,2003,38,"CHI","QB",12,8,6,1,NA
"ChanCh00",1988,2004,39,"STL","QB",12,5,2,1,NA
"CollKe00",1995,1999,27,"NYG","QB",5,10,7,6,NA
"CollKe00",1995,2000,28,"NYG","QB",5,16,16,13,"AP CPoY-2"
"CollKe00",1995,2001,29,"NYG","QB",5,16,16,10,NA
"CollKe00",1995,2002,30,"NYG","QB",5,16,16,13,NA
"CollKe00",1995,2003,31,"NYG","QB",5,13,13,7,NA
"CollKe00",1995,2004,32,"OAK","QB",5,14,13,10,NA
"CollKe00",1995,2005,33,"OAK","QB",5,15,15,11,NA
"CollKe00",1995,2006,34,"TEN","QB",5,4,3,2,NA
"CollKe00",1995,2007,35,"TEN","QB",5,6,1,2,NA
"CollKe00",1995,2008,36,"TEN","QB",5,16,15,8,"AP CPoY-2, PB"
"CollKe00",1995,2009,37,"TEN","QB",5,7,6,1,NA
"CollKe00",1995,2010,38,"TEN","QB",5,10,7,6,NA
"CollKe00",1995,2011,39,"IND","QB",5,3,3,1,NA
"CollTo00",1995,2001,30,"KAN","QB",15,1,0,0,NA
"CollTo00",1995,2002,31,"KAN","QB",15,3,0,0,NA
"CollTo00",1995,2003,32,"KAN","QB",15,5,0,0,NA
"CollTo00",1995,2004,33,"KAN","QB",15,2,0,0,NA
"CollTo00",1995,2005,34,"KAN","QB",15,1,0,0,NA
"CollTo00",1995,2007,36,"WAS","QB",15,4,3,2,NA
"CollTo00",1995,2009,38,"WAS","QB",15,3,0,0,NA
"CollTo00",1995,2010,39,"CHI","QB",10,2,1,0,NA
"CunnRa00",1985,1999,36,"MIN","QB",7,6,6,5,NA
"CunnRa00",1985,2000,37,"DAL","QB",7,6,3,4,NA
"CunnRa00",1985,2001,38,"BAL","QB",1,6,2,2,NA
"DetmKo00",1998,1999,26,"PHI","QB",10,1,1,0,NA
"DetmKo00",1998,2000,27,"PHI","QB",10,16,0,0,NA
"DetmKo00",1998,2001,28,"PHI","QB",10,16,0,0,NA
"DetmKo00",1998,2002,29,"PHI","QB",10,14,1,1,NA
"DetmKo00",1998,2003,30,"PHI","QB",10,16,0,0,NA
"DetmKo00",1998,2004,31,"PHI","QB",10,16,1,1,NA
"DetmKo00",1998,2005,32,"PHI","QB",10,16,0,1,NA
"DetmKo00",1998,2006,33,"PHI","QB",10,0,0,0,NA
"DetmTy00",1993,1999,32,"CLE","QB",11,5,2,2,NA
"DetmTy00",1993,2001,34,"DET","QB",14,4,4,-2,NA
"DetmTy00",1993,2003,36,"DET","QB",14,1,0,0,NA
"DilfTr00",1994,1999,27,"TAM","QB",12,10,10,6,NA
"DilfTr00",1994,2000,28,"BAL","QB",8,11,8,5,"AP CPoY-3"
"DilfTr00",1994,2001,29,"SEA","QB",4,6,4,3,NA
"DilfTr00",1994,2002,30,"SEA","QB",4,6,6,4,NA
"DilfTr00",1994,2003,31,"SEA","QB",4,5,0,0,NA
"DilfTr00",1994,2004,32,"SEA","QB",4,5,2,1,NA
"DilfTr00",1994,2005,33,"CLE","QB",8,11,11,6,NA
"DilfTr00",1994,2007,35,"SFO","QB",12,7,6,-2,NA
"FavrBr00",1991,1999,30,"GNB","QB",4,16,16,13,NA
"FavrBr00",1991,2000,31,"GNB","QB",4,16,16,13,NA
"FavrBr00",1991,2001,32,"GNB","QB",4,16,16,15,"AP MVP-3, AP OPoY-3, AP2, PB"
"FavrBr00",1991,2002,33,"GNB","QB",4,16,16,13,"AP MVP-2, AP2, PB"
"FavrBr00",1991,2003,34,"GNB","QB",4,16,16,14,"PB"
"FavrBr00",1991,2004,35,"GNB","QB",4,16,16,15,NA
"FavrBr00",1991,2005,36,"GNB","QB",4,16,16,9,NA
"FavrBr00",1991,2006,37,"GNB","QB",4,16,16,9,NA
"FavrBr00",1991,2007,38,"GNB","QB",4,16,16,14,"AP MVP-2, AP OPoY-3, AP CPoY-4, AP2, PB"
"FavrBr00",1991,2008,39,"NYJ","QB",4,16,16,12,"PB"
"FavrBr00",1991,2009,40,"MIN","QB",4,16,16,16,"AP MVP-4, AP CPoY-4, PB"
"FavrBr00",1991,2010,41,"MIN","QB",4,13,13,5,NA
"FiedJa00",1995,1999,28,"JAX","QB",11,7,1,2,NA
"FiedJa00",1995,2000,29,"MIA","QB",9,15,15,11,"AP CPoY-12"
"FiedJa00",1995,2001,30,"MIA","QB",9,16,16,13,NA
"FiedJa00",1995,2002,31,"MIA","QB",9,11,10,9,NA
"FiedJa00",1995,2003,32,"MIA","QB",9,12,11,7,NA
"FiedJa00",1995,2004,33,"MIA","QB",9,8,7,1,NA
"FiedJa00",1995,2005,34,"NYJ","QB",9,2,0,0,NA
"FlutDo00",1986,1999,37,"BUF","QB",7,15,15,14,NA
"FlutDo00",1986,2000,38,"BUF","QB",7,11,5,7,NA
"FlutDo00",1986,2001,39,"SDG","QB",7,16,16,11,NA
"FlutDo00",1986,2002,40,"SDG","QB",7,1,0,0,NA
"FlutDo00",1986,2003,41,"SDG","QB",7,7,5,5,NA
"FlutDo00",1986,2004,42,"SDG","QB",7,2,1,2,NA
"FlutDo00",1986,2005,43,"NWE","QB",2,5,0,0,NA
"FoleGl00",1994,1999,29,"SEA","QB",13,3,1,1,NA
"FrerGu00",1994,1999,28,"DET","QB",12,9,6,7,NA
"FrerGu00",1994,2000,29,"DEN","QB",12,10,6,8,"AP CPoY-12"
"FrerGu00",1994,2001,30,"DEN","QB",12,4,1,1,NA
"FrerGu00",1994,2002,31,"CIN","QB",12,4,3,1,NA
"FrerGu00",1994,2003,32,"MIN","QB",12,16,2,2,NA
"FrerGu00",1994,2004,33,"MIN","QB",12,16,0,0,NA
"FrerGu00",1994,2005,34,"MIA","QB",11,16,15,9,NA
"FrerGu00",1994,2006,35,"STL","QB",12,1,0,0,NA
"FrerGu00",1994,2007,36,"STL","QB",12,8,3,-2,NA
"FrerGu00",1994,2008,37,"MIN","QB",12,11,11,6,NA
"FrieJo00",1990,1999,32,"NWE","QB",17,1,0,0,NA
"FrieJo00",1990,2000,33,"NWE","QB",17,1,0,0,NA
"GannRi00",1987,1999,34,"OAK","QB",12,16,16,16,"PB"
"GannRi00",1987,2000,35,"OAK","QB",12,16,16,20,"AP MVP-4, AP OPoY-5, AP1, PB"
"GannRi00",1987,2001,36,"OAK","QB",12,16,16,16,"PB"
"GannRi00",1987,2002,37,"OAK","QB",12,16,16,17,"AP MVP-1, AP OPoY-3, AP1, PB"
"GannRi00",1987,2003,38,"OAK","QB",12,7,7,3,NA
"GannRi00",1987,2004,39,"OAK","QB",12,3,3,2,NA
"GarrJa00",1993,1999,33,"DAL","QB",17,5,2,1,NA
"GarrJa00",1993,2000,34,"NYG","QB",17,2,0,0,NA
"GeorJe00",1990,1999,32,"MIN","QB",3,12,10,11,"AP CPoY-4"
"GeorJe00",1990,2000,33,"WAS","QB",3,6,5,5,NA
"GeorJe00",1990,2001,34,"WAS","QB",3,2,2,0,NA
"GrahKe00",1992,1999,31,"NYG","QB",10,9,9,5,NA
"GrahKe00",1992,2000,32,"PIT","QB",11,12,5,3,NA
"GrahKe00",1992,2001,33,"WAS","QB",10,3,0,0,NA
"GrazTo00",1997,1999,26,"ATL","QB",7,11,3,2,NA
"GrbaEl00",1994,1999,29,"KAN","QB",18,16,16,10,NA
"GrbaEl00",1994,2000,30,"KAN","QB",18,15,15,15,"PB"
"GrbaEl00",1994,2001,31,"BAL","QB",18,14,14,8,NA
"GreeTr00",1997,2000,30,"STL","QB",10,8,5,10,"AP CPoY-12"
"GreeTr00",1997,2001,31,"KAN","QB",10,16,16,13,NA
"GreeTr00",1997,2002,32,"KAN","QB",10,16,16,18,NA
"GreeTr00",1997,2003,33,"KAN","QB",10,16,16,18,"PB"
"GreeTr00",1997,2004,34,"KAN","QB",10,16,16,17,NA
"GreeTr00",1997,2005,35,"KAN","QB",10,16,16,15,"PB"
"GreeTr00",1997,2006,36,"KAN","QB",10,8,8,5,NA
"GreeTr00",1997,2007,37,"MIA","QB",10,5,5,3,NA
"GreeTr00",1997,2008,38,"STL","QB",12,3,1,1,NA
"GrieBr00",1998,1999,24,"DEN","QB",14,14,13,10,NA
"GrieBr00",1998,2000,25,"DEN","QB",14,10,10,12,"PB"
"GrieBr00",1998,2001,26,"DEN","QB",14,15,15,11,NA
"GrieBr00",1998,2002,27,"DEN","QB",14,13,13,11,NA
"GrieBr00",1998,2003,28,"MIA","QB",14,5,5,3,NA
"GrieBr00",1998,2004,29,"TAM","QB",8,11,10,7,"AP CPoY-7"
"GrieBr00",1998,2005,30,"TAM","QB",8,6,6,3,NA
"GrieBr00",1998,2006,31,"CHI","QB",14,6,0,1,NA
"GrieBr00",1998,2007,32,"CHI","QB",14,7,6,4,NA
"GrieBr00",1998,2008,33,"TAM","QB",8,5,5,0,NA
"HarbJi00",1987,1999,36,"SDG","QB",4,14,12,8,NA
"HarbJi00",1987,2000,37,"SDG","QB",4,7,5,4,NA
"HobeBi00",1995,1999,28,"NOR","QB",12,9,7,2,NA
"HolcKe00",1997,2001,28,"CLE","QB",10,1,0,0,NA
"HolcKe00",1997,2002,29,"CLE","QB",10,4,2,2,NA
"HolcKe00",1997,2003,30,"CLE","QB",10,10,8,4,NA
"HolcKe00",1997,2004,31,"CLE","QB",10,4,2,2,NA
"HolcKe00",1997,2005,32,"BUF","QB",10,10,8,5,NA
"HolcKe00",1997,2007,34,"MIN","QB",13,3,3,2,NA
"HoyiBo00",1996,1999,27,"OAK","QB",14,2,0,0,NA
"HoyiBo00",1996,2000,28,"OAK","QB",14,4,0,0,NA
"HuarDa00",1998,1999,26,"MIA","QB",11,16,5,5,NA
"HuarDa00",1998,2000,27,"MIA","QB",11,16,1,1,NA
"HuarDa00",1998,2002,29,"NWE","QB",19,2,0,0,NA
"HuarDa00",1998,2003,30,"NWE","QB",19,2,0,0,NA
"HuarDa00",1998,2006,33,"KAN","QB",11,10,8,8,NA
"HuarDa00",1998,2007,34,"KAN","QB",11,11,10,5,NA
"HuarDa00",1998,2008,35,"KAN","QB",11,5,3,1,NA
"JohnBr00",1994,1999,31,"WAS","QB",14,16,16,16,"AP CPoY-2, PB"
"JohnBr00",1994,2000,32,"WAS","QB",14,12,11,7,NA
"JohnBr00",1994,2001,33,"TAM","QB",14,16,16,13,NA
"JohnBr00",1994,2002,34,"TAM","QB",14,13,13,10,"PB"
"JohnBr00",1994,2003,35,"TAM","QB",14,16,16,10,NA
"JohnBr00",1994,2004,36,"TAM","QB",14,4,4,2,NA
"JohnBr00",1994,2005,37,"MIN","QB",14,15,9,6,NA
"JohnBr00",1994,2006,38,"MIN","QB",14,15,14,6,NA
"JohnBr00",1994,2007,39,"DAL","QB",14,16,0,0,NA
"JohnBr00",1994,2008,40,"DAL","QB",14,16,3,1,NA
"JohnRo00",1995,1999,26,"BUF","QB",11,2,1,1,NA
"JohnRo00",1995,2000,27,"BUF","QB",11,12,11,8,NA
"JohnRo00",1995,2001,28,"BUF","QB",11,8,8,5,NA
"JohnRo00",1995,2002,29,"TAM","QB",11,6,2,2,NA
"JohnRo00",1995,2003,30,"OAK","QB",7,2,0,0,NA
"JohnRo00",1995,2003,30,"WAS","QB",17,2,0,0,NA
"JustPa00",1995,1999,31,"STL","QB",16,10,0,0,NA
"KaneDa00",1996,1999,26,"ATL","QB",13,3,1,2,NA
"KaneDa00",1996,2000,27,"ATL","QB",13,5,1,2,NA
"KaneDa00",1996,2003,30,"DEN","QB",13,5,2,2,NA
"KitnJo00",1997,1999,27,"SEA","QB",7,15,15,10,NA
"KitnJo00",1997,2000,28,"SEA","QB",7,15,12,9,NA
"KitnJo00",1997,2001,29,"CIN","QB",3,16,15,6,NA
"KitnJo00",1997,2002,30,"CIN","QB",3,14,12,9,NA
"KitnJo00",1997,2003,31,"CIN","QB",3,16,16,13,"AP CPoY-1"
"KitnJo00",1997,2004,32,"CIN","QB",3,4,3,2,NA
"KitnJo00",1997,2005,33,"CIN","QB",3,3,0,1,NA
"KitnJo00",1997,2006,34,"DET","QB",8,16,16,13,NA
"KitnJo00",1997,2007,35,"DET","QB",8,16,16,12,NA
"KitnJo00",1997,2008,36,"DET","QB",8,4,4,2,NA
"KitnJo00",1997,2010,38,"DAL","QB",3,10,9,8,NA
"KitnJo00",1997,2011,39,"DAL","QB",3,3,0,0,NA
"KramEr00",1987,1999,35,"SDG","QB",12,6,4,2,NA
"LeafRy00",1998,2000,24,"SDG","QB",16,11,9,2,NA
"LeafRy00",1998,2001,25,"DAL","QB",16,4,3,1,NA
"LewiJe01",1996,1999,26,"CAR","QB",8,2,0,0,NA
"LewiJe01",1996,2000,27,"CAR","QB",8,5,0,1,NA
"LucaRa00",1996,1999,27,"NYJ","QB",6,9,9,7,NA
"LucaRa00",1996,2000,28,"NYJ","QB",6,7,0,1,NA
"LucaRa00",1996,2001,29,"MIA","QB",6,10,0,0,NA
"LucaRa00",1996,2002,30,"MIA","QB",6,7,6,4,NA
"MaddTo00",1992,2001,30,"PIT","QB",8,3,0,1,NA
"MaddTo00",1992,2002,31,"PIT","QB",8,15,11,9,"AP CPoY-1"
"MaddTo00",1992,2003,32,"PIT","QB",8,16,16,10,NA
"MaddTo00",1992,2004,33,"PIT","QB",8,4,3,1,NA
"MaddTo00",1992,2005,34,"PIT","QB",8,4,2,2,NA
"MannPe00",1998,1999,23,"IND","QB",18,16,16,18,"AP MVP-2, AP OPoY-3, AP2, PB"
"MannPe00",1998,2000,24,"IND","QB",18,16,16,17,"AP MVP-5, AP OPoY-8, AP2, PB"
"MannPe00",1998,2001,25,"IND","QB",18,16,16,15,NA
"MannPe00",1998,2002,26,"IND","QB",18,16,16,15,"PB"
"MannPe00",1998,2003,27,"IND","QB",18,16,16,18,"AP MVP-1, AP OPoY-3, AP1, PB"
"MannPe00",1998,2004,28,"IND","QB",18,16,16,21,"AP MVP-1, AP OPoY-1, AP1, PB"
"MannPe00",1998,2005,29,"IND","QB",18,16,16,18,"AP MVP-2, AP OPoY-2, AP1, PB"
"MannPe00",1998,2006,30,"IND","QB",18,16,16,20,"AP MVP-3, AP OPoY-3, AP2, PB"
"MannPe00",1998,2007,31,"IND","QB",18,16,16,17,"PB"
"MannPe00",1998,2008,32,"IND","QB",18,16,16,16,"AP MVP-1, AP OPoY-2, AP1, PB"
"MannPe00",1998,2009,33,"IND","QB",18,16,16,17,"AP MVP-1, AP OPoY-3, AP1, PB"
"MannPe00",1998,2010,34,"IND","QB",18,16,16,16,"PB"
"MannPe00",1998,2012,36,"DEN","QB",18,16,16,15,"AP MVP-2, AP OPoY-2, AP CPoY-1, AP1, PB"
"MannPe00",1998,2013,37,"DEN","QB",18,16,16,19,"AP MVP-1, AP OPoY-1, AP1, PB"
"MannPe00",1998,2014,38,"DEN","QB",18,16,16,16,"PB"
"MannPe00",1998,2015,39,"DEN","QB",18,10,9,2,NA
"MariDa00",1983,1999,38,"MIA","QB",13,11,11,7,NA
"MartJa00",1996,2000,30,"JAX","QB",10,5,0,1,NA
"MartJa00",1996,2001,31,"STL","QB",12,5,0,0,NA
"MartJa00",1996,2002,32,"STL","QB",12,5,2,1,NA
"MartJa00",1996,2004,34,"STL","QB",11,1,0,0,NA
"MartJa00",1996,2005,35,"STL","QB",11,8,5,4,NA
"MartJa00",1996,2006,36,"NOR","QB",10,16,0,1,NA
"MartJa00",1996,2007,37,"NOR","QB",10,3,0,0,NA
"MattSh00",1996,1999,29,"CHI","QB",9,8,7,4,NA
"MattSh00",1996,2000,30,"CHI","QB",9,6,5,0,NA
"MattSh00",1996,2001,31,"CHI","QB",9,4,3,2,NA
"MattSh00",1996,2002,32,"WAS","QB",6,8,7,2,NA
"MattSh00",1996,2004,34,"BUF","QB",6,3,0,0,NA
"McNaSt00",1995,1999,26,"TEN","QB",9,11,11,10,NA
"McNaSt00",1995,2000,27,"TEN","QB",9,16,15,12,"PB"
"McNaSt00",1995,2001,28,"TEN","QB",9,15,15,13,NA
"McNaSt00",1995,2002,29,"TEN","QB",9,16,16,15,"AP MVP-3, AP OPoY-5"
"McNaSt00",1995,2003,30,"TEN","QB",9,14,14,14,"AP MVP-1, AP OPoY-5, AP2, PB"
"McNaSt00",1995,2004,31,"TEN","QB",9,8,8,3,NA
"McNaSt00",1995,2005,32,"TEN","QB",9,14,14,10,"PB"
"McNaSt00",1995,2006,33,"BAL","QB",9,16,16,10,NA
"McNaSt00",1995,2007,34,"BAL","QB",9,6,6,1,NA
"MillCh00",1987,1999,34,"DEN","QB",12,3,3,2,NA
"MillJi00",1995,1999,28,"CHI","QB",15,5,3,3,NA
"MillJi00",1995,2000,29,"CHI","QB",15,3,2,1,NA
"MillJi00",1995,2001,30,"CHI","QB",15,14,13,7,NA
"MillJi00",1995,2002,31,"CHI","QB",15,10,8,5,NA
"MireRi00",1993,1999,29,"NYJ","QB",3,8,6,2,NA
"MireRi00",1993,2000,30,"SFO","QB",3,1,0,0,NA
"MireRi00",1993,2003,33,"OAK","QB",3,9,8,3,NA
"MitcSc00",1991,1999,31,"BAL","QB",19,2,2,1,NA
"MitcSc00",1991,2000,32,"CIN","QB",19,8,5,0,NA
"MitcSc00",1991,2001,33,"CIN","QB",19,1,0,0,NA
"MoonWa00",1984,1999,43,"KAN","QB",1,1,0,0,NA
"MoonWa00",1984,2000,44,"KAN","QB",1,2,1,1,NA
"MoreMo00",1998,1999,24,"SDG","QB",13,1,0,0,NA
"MoreMo00",1998,2000,25,"SDG","QB",13,6,2,1,NA
"ODonNe00",1991,1999,33,"TEN","QB",14,8,5,5,NA
"ODonNe00",1991,2000,34,"TEN","QB",14,7,1,2,NA
"ODonNe00",1991,2001,35,"TEN","QB",14,5,1,2,NA
"ODonNe00",1991,2002,36,"TEN","QB",14,4,0,0,NA
"ODonNe00",1991,2003,37,"TEN","QB",14,1,1,1,NA
"PedeDo00",1993,1999,31,"PHI","QB",14,16,9,2,NA
"PedeDo00",1993,2000,32,"CLE","QB",18,11,8,0,NA
"PedeDo00",1993,2001,33,"GNB","QB",18,16,0,0,NA
"PedeDo00",1993,2002,34,"GNB","QB",18,16,0,0,NA
"PedeDo00",1993,2003,35,"GNB","QB",18,16,0,0,NA
"PedeDo00",1993,2004,36,"GNB","QB",18,4,0,1,NA
"PeetRo00",1989,1999,33,"WAS","QB",16,3,0,0,NA
"PeetRo00",1989,2001,35,"OAK","QB",16,1,0,0,NA
"PeetRo00",1989,2002,36,"CAR","QB",9,14,14,6,"AP CPoY-5"
"PeetRo00",1989,2003,37,"CAR","QB",9,1,1,0,NA
"PeetRo00",1989,2004,38,"CAR","QB",9,1,0,0,NA
"PlumJa00",1997,1999,25,"ARI","QB",16,12,11,2,NA
"PlumJa00",1997,2000,26,"ARI","QB",16,14,14,7,NA
"PlumJa00",1997,2001,27,"ARI","QB",16,16,16,12,NA
"PlumJa00",1997,2002,28,"ARI","QB",16,16,16,7,NA
"PlumJa00",1997,2003,29,"DEN","QB",16,11,11,10,"AP CPoY-8"
"PlumJa00",1997,2004,30,"DEN","QB",16,16,16,14,NA
"PlumJa00",1997,2005,31,"DEN","QB",16,16,16,15,"PB"
"PlumJa00",1997,2006,32,"DEN","QB",16,16,11,6,NA
"QuinJo00",1998,2000,25,"JAX","QB",12,1,0,0,NA
"QuinJo00",1998,2001,26,"JAX","QB",12,6,1,1,NA
"QuinJo00",1998,2002,27,"KAN","QB",12,1,0,0,NA
"QuinJo00",1998,2004,29,"CHI","QB",12,5,3,1,NA
"RypiMa00",1988,2001,39,"IND","QB",16,4,0,0,NA
"StenSt00",1996,1999,28,"SFO","QB",18,6,3,2,NA
"StewKo00",1995,1999,27,"PIT","QB",10,16,12,6,NA
"StewKo00",1995,2000,28,"PIT","QB",10,16,11,10,"AP CPoY-12"
"StewKo00",1995,2001,29,"PIT","QB",10,16,16,15,"AP MVP-4, AP CPoY-2, PB"
"StewKo00",1995,2002,30,"PIT","QB",10,7,5,5,NA
"StewKo00",1995,2003,31,"CHI","QB",10,9,7,3,NA
"StewKo00",1995,2004,32,"BAL","QB",10,2,0,0,NA
"StewKo00",1995,2005,33,"BAL","QB",10,1,0,0,NA
"TestVi00",1987,1999,36,"NYJ","QB",16,1,1,0,NA
"TestVi00",1987,2000,37,"NYJ","QB",16,16,16,9,"AP CPoY-7"
"TestVi00",1987,2001,38,"NYJ","QB",16,16,16,10,NA
"TestVi00",1987,2002,39,"NYJ","QB",16,5,4,2,NA
"TestVi00",1987,2003,40,"NYJ","QB",16,7,7,5,NA
"TestVi00",1987,2004,41,"DAL","QB",16,16,15,9,NA
"TestVi00",1987,2005,42,"NYJ","QB",16,6,4,2,NA
"TestVi00",1987,2006,43,"NWE","QB",14,3,0,0,NA
"TestVi00",1987,2007,44,"CAR","QB",16,7,6,0,NA
"TollBi00",1989,1999,33,"NOR","QB",11,10,7,4,NA
"TomcMi00",1985,1999,37,"PIT","QB",18,16,5,6,NA
"TupaTo20",1988,1999,33,"NYJ","P",7,16,0,NA,NA
"TupaTo20",1988,2001,35,"NYJ","P",7,15,0,NA,NA
"TupaTo20",1988,2002,36,"TAM","P",9,16,0,NA,NA
"VanPAl00",1995,1999,29,"BUF","QB",10,1,0,0,NA
"VanPAl00",1995,2000,30,"BUF","QB",10,1,0,0,NA
"VanPAl00",1995,2001,31,"BUF","QB",10,12,8,5,NA
"VanPAl00",1995,2002,32,"BUF","QB",10,2,0,0,NA
"VanPAl00",1995,2003,33,"BUF","QB",10,6,0,0,NA
"WalsSt00",1989,1999,33,"IND","QB",4,16,0,0,NA
"WarnKu00",1998,1999,28,"STL","QB",13,16,16,19,"AP MVP-1, AP OPoY-2, AP1, PB"
"WarnKu00",1998,2000,29,"STL","QB",13,11,11,15,"PB"
"WarnKu00",1998,2001,30,"STL","QB",13,16,16,20,"AP MVP-1, AP OPoY-2, AP1, PB"
"WarnKu00",1998,2002,31,"STL","QB",13,7,6,2,NA
"WarnKu00",1998,2003,32,"STL","QB",13,2,1,1,NA
"WarnKu00",1998,2004,33,"NYG","QB",13,10,9,7,NA
"WarnKu00",1998,2005,34,"ARI","QB",13,10,10,7,NA
"WarnKu00",1998,2006,35,"ARI","QB",13,6,5,5,NA
"WarnKu00",1998,2007,36,"ARI","QB",13,14,11,10,NA
"WarnKu00",1998,2008,37,"ARI","QB",13,16,16,16,"AP MVP-7, AP CPoY-4, PB"
"WarnKu00",1998,2009,38,"ARI","QB",13,15,15,11,NA
"WeldCa00",1993,1999,30,"WAS","QB",11,2,0,0,NA
"WuerDa00",1997,1999,25,"NOR","QB",7,4,0,1,NA
"WuerDa00",1997,2000,26,"GNB","QB",7,1,0,0,NA
"WuerDa00",1997,2001,27,"CHI","QB",17,1,0,0,NA
"WuerDa00",1997,2002,28,"WAS","QB",17,7,4,2,NA
"YounSt00",1985,1999,38,"SFO","QB",8,3,3,2,NA
"ZeieEr00",1995,1999,27,"TAM","QB",15,2,1,1,NA
"ZeieEr00",1995,2000,28,"TAM","QB",15,3,0,0,NA
"ZolaSc00",1992,1999,32,"MIA","QB",14,1,0,0,NA
"AlexDe00",1994,1999,28,"KAN","WR",82,16,15,8,NA
"AlexDe00",1994,2000,29,"KAN","WR",82,16,16,13,NA
"AlexDe00",1994,2001,30,"KAN","WR",82,13,11,4,NA
"AlexDe00",1994,2002,31,"MIN","WR",82,8,5,1,NA
"AlexSt00",1998,1999,24,"WAS","TE",80,15,15,3,NA
